explanations,datasets,attributed_fns,methods,reversed,Value
deeplift,any,logit,baseline,original,"[-2.7804716  -4.2368217  -0.6551373  -0.9318997  -0.48552698  0.72390294
 -2.168531   -1.448225   -3.9717596   0.6565806   0.67714137  0.730464
 -1.3258578  17.285812  ]"
deeplift,any,logit,baseline,original,[-0.14491054  0.31801692  0.184958    1.5089483   4.758427  ]
deeplift,any,logit,baseline,original,[11.15901  -2.627621  1.583547]
deeplift,any,logit,baseline,original,"[-3.0482099e+00  3.6254144e-01  4.6796674e-01 -5.5062884e-01
  2.8648704e-01 -5.8398831e-01 -5.0752348e-01 -1.2042177e+00
 -1.7319474e+00  1.2001488e+00 -1.3723412e+00 -2.9752854e-01
  1.1858156e+00 -7.9709262e-01  5.2323081e-03 -1.6686512e+00
  7.7000017e+00]"
deeplift,any,logit,baseline,original,"[-1.8089911   1.1915962  -0.78748626 -0.26183304 -2.2983856  -1.6789237
 -3.066738    7.2717075 ]"
deeplift,any,logit,baseline,original,[ 2.6625268  -0.68074465 -3.860355   -1.9904169   1.2490035   8.079679  ]
deeplift,any,logit,baseline,original,[-5.472788   -0.82307446 -3.6225212   5.818334  ]
deeplift,any,logit,baseline,original,"[ 1.4672811  -2.0052052   0.11569574  0.9010875  -0.8403632   0.49564683
 -0.10092854 -0.5721016  -0.435522    1.0080848   1.6238388   1.8395116
  0.18620244  6.624996  ]"
deeplift,any,logit,baseline,original,"[ 0.05949134  0.15093252 -0.9079571  -1.5548534   2.2172208  -1.1370599
 -1.2724411  -3.2632332   1.536811    5.1028852 ]"
deeplift,any,logit,baseline,original,"[-3.4678993e+00 -1.9629760e-01 -1.3746613e-01  2.1198988e-03
  9.6665196e-02  3.4153316e+00]"
deeplift,any,logit,baseline,original,"[-1.7013953  -0.8953839  -2.0576608   1.3363461  -0.02788867  0.5818621
  2.9227924 ]"
deeplift,any,logit,baseline,original,"[-1.4998652  -1.5584373   0.8390531   1.4354345  -0.04177433  1.266171
 -0.49895594  1.5291102   5.5021563 ]"
deeplift,any,logit,baseline,original,"[-5.353021   -1.6499379   1.6357317  -0.93411905 -1.6958172   1.3597493
 14.819912  ]"
deeplift,any,logit,baseline,original,[-5.80541   -1.0073982 -1.92604    0.5071546  9.375392 ]
deeplift,any,logit,baseline,original,[-5.297147    1.4920291   0.64592075  5.7074013 ]
deeplift,any,logit,baseline,original,[-2.763239   -2.725925    0.14288011  5.010212  ]
deeplift,any,logit,baseline,original,"[ 4.9000154  -0.29008698  0.9682362  -0.8372725   0.5210824  -2.227758
  5.8073325 ]"
deeplift,any,logit,baseline,original,[-9.306854   0.3769379 -0.3025803  0.8334793 -4.6498704]
deeplift,any,logit,baseline,original,[-14.384035    5.868339   -0.9390085  -0.5481459   2.662676 ]
deeplift,any,logit,baseline,original,"[-3.8865402  -0.4492535  -0.6829245  -0.6556673  -2.148848    0.38225162
  0.52560586 -0.52184695  5.957099  ]"
deeplift,any,logit,baseline,original,"[-4.6722956   0.56792253  0.74202347  1.4260567  -0.46712497  2.4168353
  0.22839151  0.23012088 -0.63847923 -0.36388084 -0.08854114 -1.3882734
  0.07488903  6.405504  ]"
deeplift,any,logit,baseline,original,[-7.592861   3.0123584 -2.003547   6.3420305]
deeplift,any,logit,baseline,original,"[-2.4657116  -3.6972132  -1.6583395   1.021793   -2.240493    0.9580584
 -1.4161851   0.592085    0.90731686  1.1460885   0.44778073  7.122652  ]"
deeplift,any,logit,baseline,original,[ 6.9778285 -2.630237   5.319426 ]
deeplift,any,logit,baseline,original,"[-2.6163325   0.8997884  -0.81070185 -0.2522265  -0.64552903 -0.63448924
 -0.16402459 -0.11208085 -0.26845098  0.49622923 -0.8724912  -0.39334098
  0.29522246 -0.22441575 -0.36546174  2.4628644   1.762119   -1.5249954
  9.441153  ]"
deeplift,any,logit,baseline,original,[-0.43464974  0.47411034  1.015464   -2.0029871  -0.14158574  8.91394   ]
deeplift,any,logit,baseline,original,[-2.6682732  1.7178776  1.7897179  8.006135 ]
deeplift,any,logit,baseline,original,[-8.492302   5.4981203 14.503543 ]
deeplift,any,logit,baseline,original,"[10.892398  -0.5090543 -0.502485   1.0483526  1.0079064  1.9352393
  1.1048975 -0.4514927 -1.4739306 -1.0254889  1.5442246]"
deeplift,any,logit,baseline,original,[-0.974612    3.9883444   0.55491585  3.8654046 ]
deeplift,any,logit,baseline,original,[-8.173764   1.9780589 -0.6549836 -0.7611959  4.017312 ]
deeplift,any,logit,baseline,original,"[-0.5447342   0.17550215  0.0800632   5.1763105  -0.16113141 -0.10998855
  0.79500914  0.2855888   1.5792228 ]"
deeplift,any,logit,baseline,original,"[-0.24328874 -1.6608055  -0.38010022 -0.33626708 -1.820472    1.5444603
  0.20705451  1.0086703   0.587495   -0.486259   -7.0054474   6.125392  ]"
deeplift,any,logit,baseline,original,"[-2.293751    0.5405826  -0.9236701  -0.80851746 -1.2287736   0.58964175
  1.1144651   1.3918295   1.2723131   2.7546337 ]"
deeplift,any,logit,baseline,original,"[-3.4093153   1.2676361  -1.4420033  -1.9291844   1.3623922  -1.7510533
 -2.0309052   1.0287378   0.76047623  5.650916  ]"
deeplift,any,logit,baseline,original,[ 2.3691952  0.6908373 -1.5966687 -1.4107077  0.7383007  2.887955 ]
deeplift,any,logit,baseline,original,"[-2.9990945  -0.48029506 -2.2108586   1.6277795  -0.2884208  -2.58358
  0.2638521  -0.1045577   1.6813966   0.98988414 -0.1932141   9.195433  ]"
deeplift,any,logit,baseline,original,[-4.6594057  6.029573   1.032278   2.8871536]
deeplift,any,logit,baseline,original,"[ 6.723097   -3.1887333  -1.729468   -0.9601903   0.49373016  0.38938218
  0.16971545  5.065583  ]"
deeplift,any,logit,baseline,original,[-1.4429623  -3.1896389   1.7398205  -0.21415257  1.9440491   6.3665333 ]
deeplift,any,logit,baseline,original,[-9.709982   3.0639277 -1.1763468  7.923669 ]
deeplift,any,logit,baseline,original,[-4.5727186  -2.8713877  -2.264873   -0.518771   -0.66870487  6.645297  ]
deeplift,any,logit,baseline,original,[-6.456725   2.2182298 -0.6537664  3.940754 ]
deeplift,any,logit,baseline,original,[ 1.9879743 -4.95506    3.4347248]
deeplift,any,logit,baseline,original,[-2.6179085  2.3949277 -0.7729359 -0.8633162  2.2024357]
deeplift,any,logit,baseline,original,[-1.4281781  -1.6947608   0.8530776  -0.24205634 11.634762  ]
deeplift,any,logit,baseline,original,[-0.32049766  2.1232672  -0.7396045  -2.3297162  -1.811327    6.1757574 ]
deeplift,any,logit,baseline,original,"[ 0.7264457   1.8284256   0.75418615 -0.22206025 -0.47225994 -1.3713557
  0.31231368  4.0420365   1.0115943   0.54246926  0.70488924 -0.35595104
  0.23224503  0.3958441   1.3247215   1.7258091  -0.07962006  0.29274595
 -0.38100833  0.07311694  0.05103648  5.1637077   2.1346698  -2.5654557
  4.8063836 ]"
deeplift,any,logit,baseline,original,[ 3.3410845 -5.367752   2.9258463 10.603351 ]
deeplift,any,logit,baseline,original,[ 5.3505874 -4.075862   6.629631 ]
deeplift,any,logit,baseline,original,"[-1.9441674  -1.4553375   1.6652879   0.5192485  -0.60556823  0.30971575
  0.5753987   0.40230024  0.5212748   6.0706263 ]"
deeplift,any,logit,baseline,original,[-4.660161   3.115127   0.6431397 -1.6024525  5.9094896]
deeplift,any,logit,baseline,original,"[-7.4214377   6.01899     0.27526036  2.792093    1.5085368   2.603757
  0.96200573  0.63507956  3.3804584 ]"
deeplift,any,logit,baseline,original,[-2.3378863  -4.6991777   2.9050984   0.42512757  1.661315    4.9506683 ]
deeplift,any,logit,baseline,original,[-7.076828   1.8164275 -3.639933  -1.9941278  1.1290574  9.709117 ]
deeplift,any,logit,baseline,original,[-6.0800443   3.9680564   0.16517305 -1.2540164  -0.3695206   6.2721252 ]
deeplift,any,logit,baseline,original,"[ 0.3728963   0.97498006  1.1193888  -1.298213    1.232239   -0.11734863
  0.5369121  -0.11544199  0.10309628  0.72694206  0.40184343  0.26174188
  2.5399053 ]"
deeplift,any,logit,baseline,original,"[ 1.3116136  -1.7817504  -0.08577061 -1.7938008  -2.6275005   0.5462449
 -0.2723198   0.1521671   6.40583   ]"
deeplift,any,logit,baseline,original,"[-3.0155368   1.366257    0.7544286  -0.5995258   0.9927966  -0.5209123
 -0.5677591   3.8539171  -3.3075109  -0.2517386   0.73232186 -3.352395
 -2.2456682  -4.6009955  -0.85216296 -2.2906733   0.14567602  1.7633426
 -6.463828   -0.66043067  0.2089713   9.49962   ]"
deeplift,any,logit,baseline,original,[-0.8238282  -1.7380701   0.29433802 -3.3502064  -0.4759318   7.6762285 ]
deeplift,any,logit,baseline,original,[-0.3620776 -0.7030204 -1.9510939 -2.58844    4.4010415]
deeplift,any,logit,baseline,original,[-4.260289   6.3557014  1.4732671  1.601302  12.990363 ]
deeplift,any,logit,baseline,original,"[-4.9679357e-01  7.3800188e-01  1.3957147e-01 -5.8439916e-01
 -1.5629679e-03  8.2971411e+00]"
deeplift,any,logit,baseline,original,[ 2.66636   -3.6955492  0.4555902  6.3862333]
deeplift,any,logit,baseline,original,"[-2.1160276   1.8328099  -0.4275992  -1.8860204   0.2379714   1.5880778
 -0.76615846  5.702403  ]"
deeplift,any,logit,baseline,original,"[-7.9092455  -2.0934029  -1.811018    0.05741007 -0.12528843 -0.17711887
 -0.39610803  0.4661896  -0.29201326  0.29499328 -1.1886315  -0.36399764
  1.4115311   0.25594962 -0.47659937 -0.23942265 -2.3186674  -0.03020698
  6.1417804 ]"
deeplift,any,logit,baseline,original,[-0.8964348   0.1569224   1.671707   -0.32297546  6.33041   ]
deeplift,any,logit,baseline,original,[-2.2460644   0.527308   -0.49495792 -1.1783351  -0.9837334   9.804353  ]
deeplift,any,logit,baseline,original,"[-2.4975114   1.440658    0.8291527  -0.25059927 -0.45612198  0.48616523
  1.4481099  -1.5367379  -3.1230998   1.2045178   1.9877945   7.0462384 ]"
deeplift,any,logit,baseline,original,"[-2.8781939  -1.5370617   0.783535   -0.60185707 -0.72088623  1.142449
  0.09360319 -0.14946495  4.722238  ]"
deeplift,any,logit,baseline,original,"[-1.0729543  -1.3766552  -9.591924   -1.1113572  -0.18526104 -0.72655284
 -0.74204206  0.06791738 -0.69713825  0.49445856  4.2345543 ]"
deeplift,any,logit,baseline,original,[-1.0685927   0.43841642  0.21198496 -0.1701878   0.04943112  8.72253   ]
deeplift,any,logit,baseline,original,"[-1.0428238  -1.2549177  -6.525594   -0.5919268   0.48620027 -0.86987406
 -0.04957856 11.250132  ]"
deeplift,any,logit,baseline,original,"[ 2.5279927e+00 -7.0942554e+00  6.6231251e-01 -1.0771996e+00
  2.3770034e-03 -4.5964789e-01  8.3708534e+00]"
deeplift,any,logit,baseline,original,"[-2.0668764  -0.6511901   0.5413151  -0.3143921  -1.058435    1.0600443
  0.8739618  -0.5701871  -1.261688    0.36593497  0.58155495  7.6095223 ]"
deeplift,any,logit,baseline,original,[ 3.618612    3.9370196   1.1366714  -0.27746248  6.5942173 ]
deeplift,any,logit,baseline,original,"[ 0.2890864  -2.6025555  -0.39716417 -1.2015371  -1.6631958  -0.29423368
 -0.12718469 -0.77453375 -0.3522328  -0.48355004 -0.684373   -0.5105488
 -0.23696768 -0.630509   -1.196596    0.55213815 -0.27412894  0.22466128
 10.436504  ]"
deeplift,any,logit,baseline,original,"[ 0.22647756 -3.5562406   5.0877023  -0.787429    0.07189195 -0.22558102
 -0.19267976  0.8302971   0.84491485  6.1172376 ]"
deeplift,any,logit,baseline,original,"[11.577873   -1.1649022   1.2351273   0.07145539  1.8929834  -0.71515834
  1.8177986  13.988981  ]"
deeplift,any,logit,baseline,original,"[-2.0907683   1.9474672   4.1915884  -1.8649483   0.81687826 -2.5729613
 -1.395785  ]"
deeplift,any,logit,baseline,original,"[-1.0121541  -1.4771545   1.5932624  -1.9144555  -0.00755617 -1.245063
 -0.20278099 -1.2431893   0.26503053 -0.96809745  0.19747393  0.16641016
  0.47164056  0.5772455  -0.21915889 -0.5580044  -0.30927435  0.91402525
  2.4236815  -0.19379821  6.0509143 ]"
deeplift,any,logit,baseline,original,"[-4.433513    1.3194834  -0.15600137  0.6200712   0.1640271  -0.11555833
  0.12600535  0.02787666 -0.03180432 -0.70107937  0.6187375   1.2621882
  0.08007264  0.21957308  5.1646338 ]"
deeplift,any,logit,baseline,original,"[-6.9879365  2.6408129  1.6428951  1.4356097 -1.4621902 -2.2546718
  7.7672772]"
deeplift,any,logit,baseline,original,"[-0.04162122  1.0235776  -0.04087821 -0.7027021  -0.500857   -0.02967222
 14.332214  ]"
deeplift,any,logit,baseline,original,"[ 2.6721985   0.77644414  0.4499895  -0.613077   -0.66258603 -0.93161196
  1.1390259   9.324751  ]"
deeplift,any,logit,baseline,original,"[ 0.76363957  0.92625153 -0.08237201  0.18255934  0.6728986  -0.11571966
 -0.03143319  0.21052456  0.23987085  0.23324361 -0.1037038  -0.1327146
  1.2485638  -0.1732805   0.3725291   0.71927184  0.9973703   0.20315441
  7.5534825 ]"
deeplift,any,logit,baseline,original,"[ 8.345555  -2.6397355  0.9125669 -0.7420456 -0.6985221 -4.557238
  1.3428979  8.536921 ]"
deeplift,any,logit,baseline,original,"[-5.21611     1.6417574  -1.1179583  -1.9755836  -0.74418086 -1.4195437
 -2.1502442 ]"
deeplift,any,logit,baseline,original,[-0.89688057 -3.3125176   1.2618123   5.6125627 ]
deeplift,any,logit,baseline,original,[ 3.4013796  -5.243008   -0.85349244 -0.39874235 -0.78849036  7.19996   ]
deeplift,any,logit,baseline,original,[ 0.25103128  0.78292274  0.40508962 -0.38818035  4.0212207 ]
deeplift,any,logit,baseline,original,"[  5.2409024  -11.546513     0.08153659   1.5641688   -0.4526143
  -0.0257264   -0.24731863   5.199871  ]"
deeplift,any,logit,baseline,original,"[-0.18058003  2.144666    2.4020708  -0.7209261   0.7848108   0.14137483
  4.9715075 ]"
deeplift,any,logit,baseline,original,[-1.5176158  -2.8444982  -0.53869325  0.20374449 10.363962  ]
deeplift,any,logit,baseline,original,"[ 2.3288045   0.40971828 -0.2153349  -0.5880383   0.6297843  -0.5615429
 -0.50702775 -0.17255169 -0.28544268 -0.98306257 -0.1888221   0.3327904
 -0.02806748 -0.63369983 -0.27647483 -0.07002168 -0.5332497   0.71177924
 -1.3893193  -0.8888715  -0.11810516  0.6000844   0.28872973 -0.31556362
  5.966223  ]"
deeplift,any,logit,baseline,original,"[ 0.21875474  0.02628812  0.09326553 -0.32689798 -0.46753487 -0.56560147
  0.33076054 -2.721292    0.28747013  2.1918726  -0.18324833  0.75620914
  3.0604014 ]"
deeplift,any,logit,baseline,original,[ 1.9601483   2.7409272  -1.9389236  -0.82508826 -1.3909394   1.1217299 ]
deeplift,any,logit,baseline,original,[-7.246748    4.31586    -1.1446117  -0.42874658 -0.31247896  4.4723077 ]
deeplift,any,logit,baseline,original,[-3.4781058  -0.52132046 -0.41371953  0.24661276  6.050578  ]
deeplift,any,logit,baseline,original,"[-2.547283    0.0805113   1.6969213  -0.17034277  1.378507   -3.7198832
 -0.08955105 -0.7476698  -2.7067244   0.47343016  8.458555  ]"
deeplift,any,logit,baseline,original,"[-1.405136    0.5972261  -0.33501804  0.9979071  -0.38998368  0.21538103
  1.4700407   0.9084583  -0.65592295 -1.6357399   0.63030106  1.6768497
 -1.9584017  -0.51620543 -0.69001526 -1.7603254   1.0908332   3.8779936 ]"
deeplift,any,logit,baseline,original,[ 0.41646045 -3.6271439  -0.02665108  7.55026   ]
deeplift,any,logit,baseline,original,"[-3.2771883  -1.675092   -1.6077887   1.5481696   0.2640648  -0.40557128
  0.63367605  8.815747  ]"
deeplift,any,logit,baseline,original,[-5.1903005   1.280172   -2.298141    0.32876807 10.55352   ]
deeplift,any,logit,baseline,original,[-1.0546172   1.5117987   0.04436526 -0.47750044 -0.52846676  9.30908   ]
deeplift,any,logit,baseline,original,"[ 0.69807076  1.4407328  -0.5024322   0.2350997   0.9867996   1.1358174
 -0.05148827  0.24021232  5.708058  ]"
deeplift,any,logit,baseline,original,"[-3.8437724  -0.43291625 -1.2013593   1.1006062  -2.7446806  -1.2324754
 -0.20480046 -1.5047393   1.1230139   3.9572759 ]"
deeplift,any,logit,baseline,original,"[ 1.493823  -0.6826333 -1.1242297 -0.565264  -0.3681915 -1.0555923
  1.2467967  0.6775309 -0.3511074  0.9192865  4.8841558]"
deeplift,any,logit,baseline,original,"[-1.2589511  -0.59964687 -1.2979871  -0.15683997 -0.70512265  0.59845287
 -0.9613785   1.6349655   1.0628178   0.43405396  0.08126275  4.728076  ]"
deeplift,any,logit,baseline,original,[-4.8237243   6.434349   -1.2238313  -0.5924476  -0.74265486  2.4248364 ]
deeplift,any,logit,baseline,original,"[ 1.4603755   1.4389007   1.8890086  -0.811379    1.641837    1.8631144
  0.1547674  -0.2208842   2.4680347   0.07118125  1.3271239  -0.6184642
  6.9632225 ]"
deeplift,any,logit,baseline,original,"[-3.7836177   0.06737603 -0.7303095  -0.87815005 -0.30336875 -1.4988396
  0.83622754  0.7657395  -1.5579331  -1.1387291  13.731721  ]"
deeplift,any,logit,baseline,original,[-3.3235466   0.34060776  0.4916829   0.16448364  0.37401637  7.325583  ]
deeplift,any,logit,baseline,original,"[-0.25576386 -1.4176892   0.7599483   1.7537591   0.22627841 -0.19030526
  0.8269671  -0.30678543 -1.2142376   0.5814006   0.0072619   1.4340684
 -2.774972    1.267083    4.1269507 ]"
deeplift,any,logit,baseline,original,"[-5.2992563  0.7653382  1.5139357  1.5235333 -0.6918528 -2.1404142
  5.2325454]"
deeplift,any,logit,baseline,original,"[-3.4737308   0.46868384  0.2095474  -0.09521829  0.25638008  0.9363468
 -0.7557483   0.47097337  2.3783057   0.45333818 -0.17373644 -0.45602843
  1.2863903   0.5087442   8.619202  ]"
deeplift,any,logit,baseline,original,"[ 0.324112   -2.4842527   1.6338195  -1.5580335  -0.7512432  -1.2552998
  0.22885531 -0.9397635  -0.11399658  1.9353436   0.18806037 -0.17948723
  0.19301665  0.00949258  8.839305  ]"
deeplift,any,logit,baseline,original,[-0.87320256  1.6033275   0.75851226 -0.03230993  5.9788404 ]
deeplift,any,logit,baseline,original,"[-5.622301   -3.1111789  -0.26402146  3.392521    0.41708735  0.27525175
 -0.8480285 ]"
deeplift,any,logit,baseline,original,"[-2.038482    0.84119254  0.32901844  0.87750673  0.69539386  0.720567
 12.425799  ]"
deeplift,any,logit,baseline,original,[-3.7718549  -0.72774744 -1.0573721   0.80595785  1.0800261   3.1019301 ]
deeplift,any,logit,baseline,original,"[-6.3653383   1.0190724  -0.6920635  -1.5153457  -0.16865751 -1.2315516
 -3.003384   -1.7387384  -0.4146622  -0.48176757  0.4333474   0.86175513
 -3.1996727   5.7721357 ]"
deeplift,any,logit,baseline,original,[-3.1841419   3.4207344   0.58018196 -0.21961164  1.488483    4.1602626 ]
deeplift,any,logit,baseline,original,[-3.7518754  -0.12425993  2.0466852   1.0223272   0.12302098  9.728128  ]
deeplift,any,logit,baseline,original,"[ 0.610352   -0.086821   -0.04360245  0.22217736  0.38308716 -0.4191354
 -0.2730063   1.2109706   0.85800886  0.23024078  1.1165104   1.6574093 ]"
deeplift,any,logit,baseline,original,[-4.3945007   1.6993908  -0.14089546  9.18851   ]
deeplift,any,logit,baseline,original,[ 2.4038694   0.24536942  0.24633943 -0.6367889   5.9009633 ]
deeplift,any,logit,baseline,original,"[ 0.8932986  -0.09245086 -0.70317125  0.09995969 -1.9583651  -0.026328
  0.55370826 -0.7855969   0.0338106  -0.23397407 -0.23263231 -0.30217406
 -0.6796928   4.9241033 ]"
deeplift,any,logit,baseline,original,"[-1.4236988   0.79936033  0.25955284 -0.26808256  0.50201404 -0.9421882
  0.87888026 -1.4094551  -0.63487446 -0.58181274  8.241909  ]"
deeplift,any,logit,baseline,original,"[-1.0973599  -0.25614065  1.0912912   0.48438942 -0.17312469  0.7352335
 -0.1656987  -0.81234545  0.11343126  0.581149    2.1166728   0.26462963
 -0.66265845  0.105251    4.765165  ]"
deeplift,any,logit,baseline,original,[-7.4331813  -3.9115636  -0.38775158 -0.3377657   0.7312514  11.532106  ]
deeplift,any,logit,baseline,original,[ 3.509807    0.75726473 -0.1882705  -1.3489137   8.025079  ]
deeplift,any,logit,baseline,original,"[-2.417251   -0.02015915  1.0610887  -0.04461948 -1.0678132  -1.5550736
  0.01782426 -0.64267814 -1.2621462  -0.1310639  -0.9018492  -0.88827276
  0.3175707   1.6837128  -1.6014199  -1.1227906   0.44844872 -0.6405036
 -0.6339731   1.3762348  -1.824076    0.00521295  5.001901  ]"
deeplift,any,logit,baseline,original,[-5.5762243   4.246499   -0.31242645 -0.5812628  15.474789  ]
deeplift,any,logit,baseline,original,"[ 1.6575233  -0.128797    1.0428188  -0.85738605  0.12114347  1.131488
  0.71886396  9.047653  ]"
